gmina_code,gmina_name,year,tot_pop,working_pop,higher,post_secondary,secondary,secondary_general,secondary_vocational,vocational,primary
2215011,Reda (1),1998,12434,6821,525,,1912,,,2943,2960
2215021,Rumia (1),1998,36153,19783,1812,,7234,,,7705,8626
2215031,Wejherowo (1),1998,45846,24538,2104,,8663,,,9895,12107
2215042,Choczewo (2),1998,5400,2802,97,,526,,,868,1863
2215052,Gniewino (2),1998,6381,3375,165,,592,,,1074,2216
2215062,Linia (2),1998,5083,2400,47,,283,,,989,2152
2215072,Luzino (2),1998,8639,4292,75,,621,,,1809,3226
2215082,Łęczyce (2),1998,9852,4792,92,,711,,,1803,3569
2215092,Szemud (2),1998,8838,4319,100,,513,,,1774,3568
2215102,Wejherowo (2),1998,11879,5921,103,,864,,,2572,4278
2261000,Powiat m. Gdańsk,1998,464308,261642,45729,,131173,,,75734,100558
2261011,Gdańsk (1),1998,464308,261642,45729,,131173,,,75734,100558
2262000,Powiat m. Gdynia,1998,249805,141068,22469,,68694,,,44325,54114
2262011,Gdynia (1),1998,249805,141068,22469,,68694,,,44325,54114
2263000,Powiat m. Słupsk,1998,98425,54560,7159,,23622,,,17187,23075
2263011,Słupsk (1),1998,98425,54560,7159,,23622,,,17187,23075
2264000,Powiat m. Sopot,1998,48203,26079,7980,,15439,,,5970,8793
2264011,Sopot (1),1998,48203,26079,7980,,15439,,,5970,8793
2400000,ŚLĄSKIE,1998,4907919,2729880,215873,,923909,,,1119773,1337744
2401000,Powiat będziński,1998,156526,86617,6230,,32551,,,30610,45105
2401011,Będzin (1),1998,65520,36673,3019,,14609,,,12809,18424
2401021,Czeladź (1),1998,37611,21369,1599,,8355,,,7445,10552
2401031,Wojkowice (1),1998,10307,5699,422,,2229,,,2021,3085
2401042,Bobrowniki (2),1998,12406,6542,388,,2277,,,2481,4022
2401052,Mierzęcice (2),1998,7196,3862,164,,1214,,,1351,1948
2401062,Psary (2),1998,11196,6068,289,,2019,,,2144,3484
2401073,Siewierz (3),1998,12290,6404,349,,1848,,,2359,3590
2401074,Siewierz - miasto (4),1998,5465,2857,257,,1090,,,941,1446
2401075,Siewierz - obszar wiejski (5),1998,6825,3547,92,,758,,,1418,2144
2402000,Powiat bielski,1998,137483,72623,3877,,21886,,,34759,38240
2402011,Szczyrk (1),1998,5512,2938,173,,855,,,1371,1518
2402022,Bestwina (2),1998,9381,4991,234,,1457,,,2510,2630
2402032,Buczkowice (2),1998,9570,4984,196,,1298,,,2513,2913
2402043,Czechowice-Dziedzice (3),1998,42402,22666,1492,,8073,,,10335,10638
2402044,Czechowice-Dziedzice - miasto (4),1998,35191,18921,1317,,6934,,,8371,8671
2402045,Czechowice-Dziedzice - obszar wiejski (5),1998,7211,3745,175,,1139,,,1964,1967
2402052,Jasienica (2),1998,17630,9051,367,,2209,,,4658,5263
2402062,Jaworze (2),1998,5209,2776,273,,973,,,1178,1392
2402072,Kozy (2),1998,9919,5260,264,,1679,,,2471,2643
2402082,Porąbka (2),1998,13656,7155,233,,1631,,,3529,4179
2402093,Wilamowice (3),1998,13216,6929,248,,1643,,,3416,4175
2402094,Wilamowice - miasto (4),1998,2625,1392,74,,361,,,632,907
2402095,Wilamowice - obszar wiejski (5),1998,10591,5537,174,,1282,,,2784,3268
2402102,Wilkowice (2),1998,10988,5873,397,,2068,,,2778,2889
2403000,Powiat cieszyński,1998,161358,86050,6164,,28710,,,37503,45688
2403011,Cieszyn (1),1998,36095,19574,2372,,9098,,,7531,8195
2403021,Ustroń (1),1998,15531,8502,893,,3532,,,3502,3779
2403031,Wisła (1),1998,11382,6108,484,,1842,,,2671,3527
2403042,Brenna (2),1998,8459,4570,196,,1005,,,1889,2998
2403052,Chybie (2),1998,8271,4394,205,,1113,,,2140,2539
2403062,Dębowiec (2),1998,5051,2603,92,,646,,,1212,1625
2403072,Goleszów (2),1998,11566,6077,324,,1916,,,2973,3470
2403082,Hażlach (2),1998,7637,3929,145,,959,,,1959,2387
2403092,Istebna (2),1998,10356,5215,198,,919,,,2004,4016
2403103,Skoczów (3),1998,24979,13473,740,,4286,,,5973,6619
2403104,Skoczów - miasto (4),1998,15476,8451,582,,3046,,,3536,3668
2403105,Skoczów - obszar wiejski (5),1998,9503,5022,158,,1240,,,2437,2951
2403113,Strumień (3),1998,10575,5530,241,,1370,,,2757,3169
2403114,Strumień - miasto (4),1998,2912,1537,99,,448,,,709,773
2403115,Strumień - obszar wiejski (5),1998,7663,3993,142,,922,,,2048,2396
2403122,Zebrzydowice (2),1998,11456,6075,274,,2024,,,2892,3364
2404000,Powiat częstochowski,1998,134053,68811,2468,,16084,,,26152,44064
2404013,Blachownia (3),1998,13190,7175,458,,2326,,,2522,3918
2404014,Blachownia - miasto (4),1998,9934,5398,409,,1906,,,1858,2855
2404015,Blachownia - obszar wiejski (5),1998,3256,1777,49,,420,,,664,1063
2404022,Dąbrowa Zielona (2),1998,4815,2377,67,,402,,,693,1697
2404032,Janów (2),1998,6596,3089,153,,624,,,1200,2214
2404052,Kłomnice (2),1998,14466,7358,238,,1778,,,2742,4934
2404063,Koniecpol (3),1998,10861,5464,245,,1521,,,1653,3914
2404064,Koniecpol - miasto (4),1998,6284,3293,225,,1223,,,1001,1873
2404065,Koniecpol - obszar wiejski (5),1998,4577,2171,20,,298,,,652,2041
2404072,Konopiska (2),1998,9769,5256,110,,1119,,,2046,3063
2404082,Kruszyna (2),1998,5119,2498,55,,467,,,1054,2010
2404092,Lelów (2),1998,5883,2774,92,,525,,,938,2136
2404102,Mstów (2),1998,9416,4661,128,,852,,,1923,2991
2404112,Mykanów (2),1998,12960,6461,169,,1268,,,2930,4143
2404122,Olsztyn (2),1998,6477,3287,114,,675,,,1347,2149
2404132,Poczesna (2),1998,12028,6499,231,,1629,,,2481,3707
2404142,Przyrów (2),1998,4728,2313,72,,424,,,861,1639
2404152,Rędziny (2),1998,9571,5363,178,,1384,,,2212,3042
2404162,Starcza (2),1998,2756,1415,25,,232,,,556,911
2405000,Powiat gliwicki,1998,127694,72296,2462,,17594,,,33780,39885
2405011,Knurów (1),1998,45091,25936,977,,6849,,,11975,12777
2405021,Pyskowice (1),1998,20962,12243,546,,3587,,,5224,6054
2405032,Gierałtowice (2),1998,11309,6154,294,,1810,,,2997,3628
2405042,Pilchowice (2),1998,11496,6349,163,,1294,,,3051,3959
2405052,Rudziniec (2),1998,11829,6568,139,,1270,,,3279,4188
2405063,Sośnicowice (3),1998,8422,4782,114,,875,,,2291,2798
2405064,Sośnicowice - miasto (4),1998,1956,1172,39,,232,,,469,578
2405065,Sośnicowice - obszar wiejski (5),1998,6466,3610,75,,643,,,1822,2220
2405073,Toszek (3),1998,12228,6839,176,,1411,,,3078,4210
2405074,Toszek - miasto (4),1998,4951,2828,100,,739,,,1162,1587
2405075,Toszek - obszar wiejski (5),1998,7277,4011,76,,672,,,1916,2623
2405082,Wielowieś (2),1998,6357,3425,53,,498,,,1885,2271
2406000,Powiat kłobucki,1998,84663,43367,1494,,10581,,,17262,26782
2406013,Kłobuck (3),1998,20702,11123,601,,3727,,,4305,6102
2406014,Kłobuck - miasto (4),1998,13976,7698,517,,2945,,,2766,3886
2406015,Kłobuck - obszar wiejski (5),1998,6726,3425,84,,782,,,1539,2216
2406023,Krzepice (3),1998,9640,4720,215,,1318,,,1893,3080
2406024,Krzepice - miasto (4),1998,4573,2255,145,,767,,,927,1320
2406025,Krzepice - obszar wiejski (5),1998,5067,2465,70,,551,,,966,1760
2406032,Lipie (2),1998,6833,3423,90,,745,,,1226,2019
2406042,Miedźno (2),1998,7460,3807,78,,690,,,1598,2339
2406052,Opatów (2),1998,6665,3396,75,,655,,,1500,2110
2406062,Panki (2),1998,4840,2416,68,,542,,,1023,1479
2406072,Popów (2),1998,6033,3017,74,,564,,,1078,2150
2406082,Przystajń (2),1998,6224,3068,85,,613,,,1200,2284
2406092,Wręczyca Wielka (2),1998,16266,8397,208,,1727,,,3439,5219
2407000,Powiat lubliniecki,1998,77385,40951,2029,,11270,,,18604,23463
2407011,Lubliniec (1),1998,25042,13492,1314,,5485,,,5246,5593
2407022,Boronów (2),1998,3187,1711,39,,295,,,854,1140
2407032,Ciasna (2),1998,8160,4315,89,,743,,,2045,3000
2407042,Herby (2),1998,7020,3668,142,,1041,,,1543,2178
2407052,Kochanowice (2),1998,6414,3311,72,,665,,,1736,2136
2407062,Koszęcin (2),1998,11315,5982,200,,1448,,,3055,3544
2407072,Pawonków (2),1998,6689,3484,52,,586,,,1655,2508
2407083,Woźniki (3),1998,9558,4988,121,,1007,,,2470,3364
2407084,Woźniki - miasto (4),1998,4531,2369,73,,550,,,1090,1600
2407085,Woźniki - obszar wiejski (5),1998,5027,2619,48,,457,,,1380,1764
2408000,Powiat mikołowski,1998,89755,49576,3066,,15930,,,24336,22936
2408011,Łaziska Górne (1),1998,22006,12288,551,,3603,,,6224,5669
2408021,Mikołów (1),1998,38817,21637,1792,,7785,,,9892,9214
2408031,Orzesze (1),1998,18192,9920,459,,2903,,,5185,4954
2408042,Ornontowice (2),1998,4679,2527,99,,680,,,1341,1398
2408052,Wyry (2),1998,6061,3204,165,,959,,,1694,1701
2409000,Powiat myszkowski,1998,72974,38479,2216,,11567,,,13743,21976
2409011,Myszków (1),1998,32729,18011,1361,,6416,,,6392,8943
2409023,Koziegłowy (3),1998,15441,7861,206,,1635,,,2764,5591
2409024,Koziegłowy - miasto (4),1998,2701,1382,85,,427,,,468,889
2409025,Koziegłowy - obszar wiejski (5),1998,12740,6479,121,,1208,,,2296,4702
2409032,Niegowa (2),1998,6207,2935,39,,486,,,1162,1923
2409042,Poraj (2),1998,10211,5453,435,,1944,,,1852,2995
2409053,Żarki (3),1998,8386,4219,175,,1086,,,1573,2524
2409054,Żarki - miasto (4),1998,4319,2259,128,,790,,,811,1205
2409055,Żarki - obszar wiejski (5),1998,4067,1960,47,,296,,,762,1319
2410000,Powiat pszczyński,1998,92552,49246,2530,,13335,,,25142,23618
2410012,Goczałkowice-Zdrój (2),1998,5238,2847,151,,875,,,1507,1332
2410022,Kobiór (2),1998,4252,2296,94,,561,,,1365,1077
2410032,Miedźna (2),1998,11615,6211,247,,1286,,,3138,2943
2410042,Pawłowice (2),1998,16076,8398,236,,1875,,,4390,4085
2410053,Pszczyna (3),1998,46651,24764,1679,,7690,,,12221,11649
2410054,Pszczyna - miasto (4),1998,25414,13815,1370,,5262,,,6019,5632
2410055,Pszczyna - obszar wiejski (5),1998,21237,10949,309,,2428,,,6202,6017
2410062,Suszec (2),1998,8720,4730,123,,1048,,,2521,2532
2411000,Powiat raciborski,1998,117281,64703,3676,,17527,,,28394,35289
2411011,Racibórz (1),1998,61733,34475,2846,,11795,,,13459,15855
2411022,Kornowac (2),1998,4685,2422,66,,462,,,1300,1645
2411032,Krzanowice (2),1998,6334,3450,73,,597,,,1723,2312
2411042,Krzyżanowice (2),1998,11809,6336,142,,1104,,,3314,4120
2411053,Kuźnia Raciborska (3),1998,12266,6866,251,,1643,,,3336,3645
2411054,Kuźnia Raciborska - miasto (4),1998,5823,3260,153,,965,,,1482,1493
